PLAYER,TEAM,TEAM_FULL,GAME_DATE,r3_PTS,r5_PTS,r3_FG3_PCT,r5_FG3_PCT,r3_EFG,r5_EFG,r3_TS,r5_TS
Zeke Nnaji,DEN,Denver Nuggets,2025-11-19,0.6666666666666666,2.2,0.0,20.0,0.0,38.33333333333333,8.591065292096221,38.979775787279586
Will Richard,GS,Golden State Warriors,2025-11-19,5.0,5.6,40.0,42.0,58.333333333333336,64.28571428571429,51.38888888888889,60.11904761904761
Kevin Huerter,CHI,Chicago Bulls,2025-11-19,9.333333333333334,14.2,14.814814814814815,17.77777777777778,38.888888888888886,49.38375350140056,42.696734001081815,51.6798389383476
Andrew Nembhard,IND,Indiana Pacers,2025-11-19,17.666666666666668,19.8,46.11111111111111,41.666666666666664,54.44444444444445,54.0,61.929643803355894,62.65893148179797
Jose Alvarado,NO,New Orleans Pelicans,2025-11-19,8.666666666666666,7.8,12.5,21.5,37.49999999999999,39.642857142857146,39.189189189189186,40.656370656370655
Jaylin Williams,OKC,Oklahoma City Thunder,2025-11-19,2.6666666666666665,4.0,13.333333333333334,16.0,16.666666666666668,24.285714285714285,28.240740740740744,31.36752136752137
Jamal Shead,TOR,Toronto Raptors,2025-11-19,3.0,4.6,8.333333333333334,25.0,36.111111111111114,45.595238095238095,36.11111111111111,45.39032006245121
Andre Drummond,PHI,Philadelphia 76ers,2025-11-19,12.0,13.4,50.0,40.0,74.76851851851852,71.32575757575758,75.75895567698846,72.61826627540566
Julius Randle,MIN,Minnesota Timberwolves,2025-11-19,23.333333333333332,24.6,21.666666666666668,28.0,48.17788957688339,50.78173374613003,54.14432930581927,57.94358891421932
Jerami Grant,POR,Portland Trail Blazers,2025-11-19,24.0,18.2,44.444444444444436,32.38095238095238,56.89814814814815,49.040849673202615,63.554964335460966,53.8614789566426
Julian Phillips,CHI,Chicago Bulls,2025-11-19,4.666666666666667,2.8,22.222222222222218,13.333333333333332,41.666666666666664,25.0,59.39716312056737,35.638297872340424
Kevin Durant,HOU,Houston Rockets,2025-11-19,28.333333333333332,27.8,30.555555555555554,46.33333333333333,55.16569200779727,59.09941520467836,61.63687912726679,65.11512533207011
Jamison Battle,TOR,Toronto Raptors,2025-11-19,2.3333333333333335,1.4,33.333333333333336,20.0,69.44444444444444,41.666666666666664,69.44444444444444,41.666666666666664
Kevon Looney,NO,New Orleans Pelicans,2025-11-19,0.6666666666666666,1.8,0.0,10.0,33.333333333333336,35.0,33.333333333333336,35.50420168067227
Jamal Murray,DEN,Denver Nuggets,2025-11-19,24.333333333333332,22.2,30.230880230880228,31.027417027417027,50.64935064935065,49.26461038961039,55.43424261858606,55.07858454035339
Yves Missi,NO,New Orleans Pelicans,2025-11-19,7.0,4.2,0.0,0.0,46.666666666666664,28.0,48.9400643246797,29.364038594807823
Andrew Wiggins,MIA,Miami Heat,2025-11-19,12.666666666666666,15.6,22.222222222222218,29.333333333333332,35.370370370370374,47.376068376068375,36.69334216938442,48.969726271286525
Jeremiah Fears,NO,New Orleans Pelicans,2025-11-19,19.0,18.2,13.333333333333334,38.0,53.055555555555564,51.265151515151516,56.74863661316627,56.30217358719623
Jeremiah Robinson-Earl,IND,Indiana Pacers,2025-11-19,4.666666666666667,5.2,41.666666666666664,25.0,52.77777777777778,51.66666666666667,52.77777777777777,56.256830601092894
Josh Okogie,HOU,Houston Rockets,2025-11-19,4.0,3.8,11.111111111111109,11.666666666666666,20.37037037037037,20.97222222222222,39.30976430976431,32.33585858585859
Justin Edwards,PHI,Philadelphia 76ers,2025-11-19,7.0,9.2,16.666666666666668,36.66666666666667,37.3015873015873,60.71428571428572,44.677900465749126,65.11182502521218
Keon Ellis,SAC,Sacramento Kings,2025-11-19,4.333333333333333,7.2,14.285714285714285,39.480519480519476,38.19444444444444,67.20238095238095,38.19444444444444,67.20238095238093
Anthony Edwards,MIN,Minnesota Timberwolves,2025-11-19,19.0,24.4,8.928571428571429,19.325396825396826,35.52277432712216,43.21366459627329,43.39740628067042,50.98475509647551
Josh Hart,NY,New York Knicks,2025-11-19,14.0,12.0,58.333333333333336,45.666666666666664,62.76515151515151,53.80194805194806,64.1376534233677,57.67652073070792
Jaylen Clark,MIN,Minnesota Timberwolves,2025-11-19,5.0,4.4,52.77777777777777,31.666666666666664,83.33333333333333,64.0,81.47208121827411,66.27969843510648
Khris Middleton,WSH,Washington Wizards,2025-11-19,11.333333333333334,8.8,52.77777777777777,31.666666666666664,62.53968253968254,56.857142857142854,66.47342995169082,59.21739130434783
KJ Simpson,CHA,Charlotte Hornets,2025-11-19,3.6666666666666665,3.8,11.111111111111109,16.666666666666664,19.871794871794872,25.256410256410255,19.871794871794872,25.256410256410255
Jarace Walker,IND,Indiana Pacers,2025-11-19,8.333333333333334,7.6,41.666666666666664,25.0,53.24074074074074,34.44444444444444,58.41013824884792,46.081642658142115
Jalen Smith,CHI,Chicago Bulls,2025-11-19,9.666666666666666,9.8,34.523809523809526,37.71428571428571,53.282828282828284,51.68123543123543,53.865578865578875,52.03088578088578
Jevon Carter,CHI,Chicago Bulls,2025-11-19,9.666666666666666,7.0,61.11111111111111,50.0,69.23076923076923,61.53846153846153,69.29907524169819,61.579445145018916
Yang Hansen,POR,Portland Trail Blazers,2025-11-19,4.333333333333333,4.333333333333333,0.0,0.0,60.714285714285715,60.714285714285715,61.82795698924732,61.82795698924732
Amen Thompson,HOU,Houston Rockets,2025-11-19,14.333333333333334,15.0,0.0,10.0,36.30683042447748,46.46941294000117,43.60610211110648,51.0917127310282
Josh Giddey,CHI,Chicago Bulls,2025-11-19,18.666666666666668,17.4,31.746031746031743,27.047619047619047,52.910052910052904,47.301587301587304,56.43694722137889,51.44019517104415
Karl-Anthony Towns,NY,New York Knicks,2025-11-19,26.333333333333332,23.0,24.603174603174597,27.26190476190476,47.212381916329285,46.994095816464245,53.33193443897787,52.382504492102086
Klay Thompson,DAL,Dallas Mavericks,2025-11-19,13.0,14.2,31.818181818181813,34.59090909090909,52.45159932659933,52.96828579916816,52.45159932659933,53.729091372439996
Shai Gilgeous-Alexander,OKC,Oklahoma City Thunder,2025-11-19,29.666666666666668,29.4,56.111111111111114,49.38095238095238,66.87378167641326,63.39912280701755,73.91655858364304,70.44452987594265
Trendon Watford,PHI,Philadelphia 76ers,2025-11-19,7.333333333333333,7.2,16.666666666666668,16.666666666666664,58.888888888888886,49.833333333333336,61.9047619047619,52.02574002574003
Jaime Jaquez Jr.,MIA,Miami Heat,2025-11-19,16.0,16.2,33.333333333333336,20.0,43.61111111111111,43.16666666666667,48.620627887898195,50.087830543129044
Peyton Watson,DEN,Denver Nuggets,2025-11-19,16.333333333333332,10.2,51.85185185185185,31.111111111111107,63.177830940988834,42.9066985645933,63.94215677421297,42.46365472026549
CJ McCollum,WSH,Washington Wizards,2025-11-19,13.666666666666666,21.6,38.73015873015873,39.904761904761905,45.47979797979798,51.01419457735247,50.17974778844344,55.73559591900621
De'Andre Hunter,CLE,Cleveland Cavaliers,2025-11-19,15.0,16.4,40.27777777777778,32.166666666666664,61.17424242424243,59.15646853146853,64.11271808999082,61.762093313460696
Pelle Larsson,MIA,Miami Heat,2025-11-19,12.333333333333334,11.2,41.666666666666664,38.33333333333333,52.04124579124579,52.653318903318905,58.233723682827,57.76662213715016
DeMar DeRozan,SAC,Sacramento Kings,2025-11-19,16.666666666666668,14.4,33.333333333333336,26.666666666666664,48.88888888888889,43.333333333333336,55.613954250373745,50.51733863305477
Buddy Hield,GS,Golden State Warriors,2025-11-19,10.333333333333334,7.0,25.555555555555557,15.333333333333334,49.02777777777777,34.41666666666667,49.02777777777778,37.61338797814208
Dean Wade,CLE,Cleveland Cavaliers,2025-11-19,4.333333333333333,4.6,25.0,25.0,54.44444444444445,48.095238095238095,54.306377383300465,48.01239785855171
Bub Carrington,WSH,Washington Wizards,2025-11-19,5.0,7.0,61.11111111111111,56.66666666666667,50.0,54.28571428571429,49.01433691756272,55.94019555713104
Patrick Williams,CHI,Chicago Bulls,2025-11-19,6.666666666666667,6.4,47.22222222222222,35.0,50.47619047619048,46.11904761904763,52.67279806415225,47.81989505470757
Deni Avdija,POR,Portland Trail Blazers,2025-11-19,26.666666666666668,26.8,34.92063492063492,38.95238095238095,52.959001782531196,57.99762329174094,57.37188063800654,62.43285413414012
Ajay Mitchell,OKC,Oklahoma City Thunder,2025-11-19,12.666666666666666,13.8,8.333333333333334,18.999999999999996,37.3015873015873,43.150183150183146,44.50465108223914,48.63707249216191
Pat Spencer,GS,Golden State Warriors,2025-11-19,8.666666666666666,7.6,58.333333333333336,40.0,80.76923076923077,55.46153846153847,84.59436738125264,64.41466096455352
Pat Connaughton,CHA,Charlotte Hornets,2025-11-19,7.0,6.4,31.11111111111111,28.666666666666664,60.11904761904762,52.73809523809524,65.61550151975683,55.357673004877356
Precious Achiuwa,SAC,Sacramento Kings,2025-11-19,6.666666666666667,7.2,33.333333333333336,20.0,34.72222222222222,46.166666666666664,38.97065670321484,48.26899196007324
Dennis Schroder,SAC,Sacramento Kings,2025-11-19,19.0,13.2,39.35185185185185,36.94444444444444,58.18070818070819,44.90842490842491,58.31362680895788,45.12331122050986
Bruce Brown,DEN,Denver Nuggets,2025-11-19,6.333333333333333,7.0,16.666666666666668,23.333333333333332,30.952380952380953,38.57142857142857,36.149162861491625,42.45526348266074
Dereck Lively II,DAL,Dallas Mavericks,2025-11-19,3.3333333333333335,3.3333333333333335,0.0,0.0,38.888888888888886,38.888888888888886,51.03092783505156,51.03092783505156
Derik Queen,NO,New Orleans Pelicans,2025-11-19,16.0,16.6,16.666666666666668,10.0,49.81481481481482,51.222222222222214,58.579664230093876,56.87741429740355
P.J. Washington,DAL,Dallas Mavericks,2025-11-19,13.333333333333334,12.4,41.58730158730159,27.809523809523807,39.23611111111111,43.72348484848485,43.79659523744457,48.667567532077136
Brooks Barnhizer,OKC,Oklahoma City Thunder,2025-11-19,0.6666666666666666,1.6,0.0,0.0,33.333333333333336,50.0,33.333333333333336,50.638297872340424
Thomas Bryant,CLE,Cleveland Cavaliers,2025-11-19,1.3333333333333333,2.4,0.0,0.0,16.666666666666668,33.33333333333333,16.666666666666668,30.636915985753195
Norman Powell,MIA,Miami Heat,2025-11-19,27.333333333333332,28.4,36.82539682539683,40.98412698412698,67.8138528138528,65.10351636667426,69.60005593937215,69.1769382549547
Dominick Barlow,PHI,Philadelphia 76ers,2025-11-19,7.333333333333333,7.333333333333333,38.888888888888886,38.888888888888886,62.5,62.5,61.40710382513661,61.40710382513661
Donovan Clingan,POR,Portland Trail Blazers,2025-11-19,14.0,12.0,22.222222222222218,13.333333333333332,52.94289044289044,49.543512043512045,58.326957014027926,54.06397081858624
Nique Clifford,SAC,Sacramento Kings,2025-11-19,0.3333333333333333,3.0,0.0,14.0,0.0,13.863636363636363,4.295532646048111,20.398978802730703
Donovan Mitchell,CLE,Cleveland Cavaliers,2025-11-19,29.333333333333332,29.4,38.034188034188034,31.014957264957264,61.91749427043544,54.25367116543587,64.19498046794057,59.8217745053566
Tim Hardaway Jr.,DEN,Denver Nuggets,2025-11-19,11.333333333333334,10.4,34.44444444444445,39.333333333333336,56.71296296296297,54.38492063492064,57.323865218602066,56.31739605423816
Nikola Vucevic,CHI,Chicago Bulls,2025-11-19,18.666666666666668,14.6,39.351851851851855,35.61111111111111,52.568071763118205,45.39798591501378,53.51556485431441,45.50181203086822
Pascal Siakam,IND,Indiana Pacers,2025-11-19,27.0,25.4,37.5,32.5,60.16511867905057,57.17049977885891,65.3060413578098,64.17931706935977
Quentin Grimes,PHI,Philadelphia 76ers,2025-11-19,16.333333333333332,16.0,40.0,42.0,56.666666666666664,61.5,61.189127290260366,66.56303429890485
Davion Mitchell,MIA,Miami Heat,2025-11-19,11.333333333333334,12.2,63.333333333333336,53.0,61.11111111111111,58.97435897435897,62.814618742453796,61.13006679203098
T.J. McConnell,IND,Indiana Pacers,2025-11-19,7.666666666666667,8.0,33.333333333333336,30.0,51.01010101010101,46.85606060606061,52.000777000777,47.4504662004662
Cason Wallace,OKC,Oklahoma City Thunder,2025-11-19,9.666666666666666,7.6,55.0,39.666666666666664,57.69841269841269,47.285714285714285,57.69841269841269,49.33997785160576
Sidy Cissoko,POR,Portland Trail Blazers,2025-11-19,4.666666666666667,4.0,19.444444444444443,11.666666666666666,25.793650793650794,38.80952380952381,34.752636654810566,44.18491532621967
Scottie Barnes,TOR,Toronto Raptors,2025-11-19,15.333333333333334,17.8,0.0,5.0,46.63865546218488,52.68016297428062,53.642478889365954,58.72723211801465
Cameron Johnson,DEN,Denver Nuggets,2025-11-19,11.666666666666666,10.4,34.92063492063492,20.952380952380953,61.805555555555564,52.840909090909086,61.97330871243914,54.5524371889387
Chet Holmgren,OKC,Oklahoma City Thunder,2025-11-19,24.0,21.2,40.0,54.0,69.04761904761905,76.5079365079365,69.97738752861551,78.23264508553981
Sandro Mamukelashvili,TOR,Toronto Raptors,2025-11-19,8.666666666666666,9.8,27.777777777777775,36.666666666666664,50.370370370370374,64.22222222222221,54.167964289421775,68.8931836369442
Simone Fontecchio,MIA,Miami Heat,2025-11-19,11.0,11.8,41.666666666666664,45.57142857142857,52.64069264069264,59.52092352092352,56.30189482648499,62.87549804963121
Cam Whitmore,WSH,Washington Wizards,2025-11-19,10.0,13.8,50.0,44.0,58.10185185185185,59.75621600621601,61.33775773868653,64.26552013332393
Chris Youngblood,OKC,Oklahoma City Thunder,2025-11-19,2.0,1.2,66.66666666666667,40.0,100.0,60.0,100.0,60.0
Clint Capela,HOU,Houston Rockets,2025-11-19,2.6666666666666665,2.4,0.0,0.0,66.66666666666667,50.0,66.66666666666666,50.0
Saddiq Bey,NO,New Orleans Pelicans,2025-11-19,8.0,12.8,25.833333333333332,29.666666666666664,28.205128205128204,38.79807692307693,37.06174472670913,45.42041736419211
Coby White,CHI,Chicago Bulls,2025-11-19,26.0,26.0,46.52777777777778,46.52777777777778,57.037815126050425,57.037815126050425,67.59786338116032,67.59786338116032
Sion James,CHA,Charlotte Hornets,2025-11-19,1.3333333333333333,4.0,6.666666666666667,9.714285714285714,7.142857142857142,18.285714285714285,10.558157689305231,23.73832241579943
Ryan Kalkbrenner,CHA,Charlotte Hornets,2025-11-19,10.0,11.2,0.0,0.0,71.1111111111111,77.66666666666666,75.95827243227343,82.6344367872335
Spencer Jones,DEN,Denver Nuggets,2025-11-19,0.6666666666666666,2.2,0.0,30.0,0.0,42.5,37.87878787878788,65.02235469448584
Russell Westbrook,SAC,Sacramento Kings,2025-11-19,11.333333333333334,11.6,38.333333333333336,29.857142857142854,51.51515151515151,44.92424242424242,48.89211020671244,47.03659417018311
Collin Sexton,CHA,Charlotte Hornets,2025-11-19,13.666666666666666,14.2,27.777777777777775,34.0,43.58974358974359,48.2967032967033,48.82264350622258,54.89070587893552
Rudy Gobert,MIN,Minnesota Timberwolves,2025-11-19,9.333333333333334,10.6,0.0,0.0,73.88888888888889,75.16666666666666,71.22866690535862,70.87949971707314
Corey Kispert,WSH,Washington Wizards,2025-11-19,4.0,4.8,11.111111111111109,36.666666666666664,30.952380952380953,55.23809523809523,33.58714043993232,57.12822928114152
Craig Porter Jr.,CLE,Cleveland Cavaliers,2025-11-19,7.666666666666667,10.4,33.333333333333336,50.0,63.888888888888886,69.16666666666667,65.80145719489981,70.41180524787083
D'Angelo Russell,DAL,Dallas Mavericks,2025-11-19,14.333333333333334,15.2,27.38095238095238,19.76190476190476,50.2020202020202,46.430735930735935,51.9345719858184,48.31790648599339
Rob Dillingham,MIN,Minnesota Timberwolves,2025-11-19,4.333333333333333,2.6,33.333333333333336,20.0,41.666666666666664,25.0,41.666666666666664,25.0
Dalen Terry,CHI,Chicago Bulls,2025-11-19,4.0,3.6,11.111111111111109,6.666666666666666,37.5,62.5,45.830980613589304,68.77518411283444
Reed Sheppard,HOU,Houston Rockets,2025-11-19,13.666666666666666,15.6,41.11111111111111,50.5,57.44949494949495,69.56060606060606,58.684062850729525,69.56708106708108
Steven Adams,HOU,Houston Rockets,2025-11-19,4.666666666666667,6.2,0.0,0.0,31.944444444444443,41.45238095238095,37.2420170838013,46.077038006764084
Daniel Gafford,DAL,Dallas Mavericks,2025-11-19,12.333333333333334,11.8,0.0,0.0,66.26984126984127,61.904761904761905,72.54211656825821,67.00174891458286
Caleb Love,POR,Portland Trail Blazers,2025-11-19,8.0,5.8,12.5,17.5,28.57142857142857,29.64285714285714,31.849852344038386,31.60991140642303
RJ Barrett,TOR,Toronto Raptors,2025-11-19,20.0,16.4,35.952380952380956,21.571428571428573,55.65767973856209,45.77556022408963,57.91569222137301,49.177160436302685
Quinten Post,GS,Golden State Warriors,2025-11-19,8.333333333333334,5.6,22.61904761904762,23.571428571428573,45.192307692307686,37.11538461538461,46.353509878100034,37.81210592686002
Donte DiVincenzo,MIN,Minnesota Timberwolves,2025-11-19,12.333333333333334,14.2,42.063492063492056,37.738095238095234,61.55303030303031,60.56818181818183,64.33920259056872,64.8835633516244
Jakob Poeltl,TOR,Toronto Raptors,2025-11-19,18.0,17.2,0.0,0.0,84.86772486772486,81.5873015873016,78.60966310815252,78.45250020079129
Nikola Jokic,DEN,Denver Nuggets,2025-11-19,30.333333333333332,36.2,38.095238095238095,49.523809523809526,58.14814814814815,70.08339689804221,65.02330416333282,74.54731338490114
Tony Bradley,IND,Indiana Pacers,2025-11-19,3.6666666666666665,5.8,0.0,0.0,61.11111111111111,64.28571428571428,64.50091904419405,66.31959904556405
Tristan Vukcevic,WSH,Washington Wizards,2025-11-19,4.0,4.2,19.444444444444443,31.666666666666664,60.416666666666664,79.58333333333334,63.13813813813814,73.69436234849395
Matas Buzelis,CHI,Chicago Bulls,2025-11-19,14.0,15.6,43.333333333333336,47.333333333333336,59.798534798534796,60.641025641025635,62.60162429726731,64.46445798741999
Herbert Jones,NO,New Orleans Pelicans,2025-11-19,6.666666666666667,8.8,19.444444444444443,22.166666666666668,30.35714285714286,35.75396825396825,38.96663160622552,42.326082202601704
Marvin Bagley III,WSH,Washington Wizards,2025-11-19,8.666666666666666,9.0,0.0,20.0,62.62626262626262,64.00432900432901,67.45381745381745,68.16264580223971
Immanuel Quickley,TOR,Toronto Raptors,2025-11-19,15.0,18.8,38.425925925925924,44.841269841269835,62.72727272727273,70.39654463183874,62.72727272727273,70.28995165907918
Isaac Okoro,CHI,Chicago Bulls,2025-11-19,6.666666666666667,7.4,27.777777777777775,36.666666666666664,50.09920634920635,47.20238095238095,48.687279019032566,49.737015626870104
Alex Caruso,OKC,Oklahoma City Thunder,2025-11-19,4.0,5.0,22.222222222222218,29.999999999999993,28.571428571428573,35.47619047619047,28.571428571428573,37.743632336655594
Malik Monk,SAC,Sacramento Kings,2025-11-19,10.666666666666666,9.2,29.523809523809522,25.71428571428571,35.83877995642701,34.360410830999065,38.99778854004011,36.25581598116692
Bilal Coulibaly,WSH,Washington Wizards,2025-11-19,6.666666666666667,9.0,22.222222222222218,25.333333333333332,44.444444444444436,44.484848484848484,51.01324318065614,50.69466298878165
Isaiah Hartenstein,OKC,Oklahoma City Thunder,2025-11-19,10.666666666666666,10.2,0.0,0.0,60.0,68.66666666666667,66.70527417877241,72.0115366002867
Bennedict Mathurin,IND,Indiana Pacers,2025-11-19,24.5,24.5,36.666666666666664,36.666666666666664,57.331730769230774,57.331730769230774,63.581329609699615,63.581329609699615
Isaiah Jackson,IND,Indiana Pacers,2025-11-19,8.0,8.8,0.0,0.0,61.904761904761905,65.47619047619048,68.13870776526379,70.61000061544243
Ben Sheppard,IND,Indiana Pacers,2025-11-19,7.333333333333333,6.4,17.77777777777777,23.999999999999996,37.85714285714286,39.28571428571429,40.78231292517007,41.04081632653062
Max Christie,DAL,Dallas Mavericks,2025-11-19,10.0,10.4,33.333333333333336,38.57142857142857,47.857142857142854,50.93650793650794,58.4794146697832,57.3548552796027
Isaiah Joe,OKC,Oklahoma City Thunder,2025-11-19,8.0,12.6,31.11111111111111,33.33333333333333,41.21212121212121,47.45454545454545,48.47050385511924,56.781165949435184
Lonzo Ball,CLE,Cleveland Cavaliers,2025-11-19,7.333333333333333,9.2,33.888888888888886,40.33333333333333,52.916666666666664,59.607142857142854,54.39939939939939,61.59120309764087
Tyrese Maxey,PHI,Philadelphia 76ers,2025-11-19,31.333333333333332,29.6,36.7003367003367,38.686868686868685,58.572281959378735,52.02119722992588,62.06732119993337,58.48899709694611
Bam Adebayo,MIA,Miami Heat,2025-11-19,15.666666666666666,19.0,41.666666666666664,35.15384615384615,48.831908831908834,51.48769748769748,50.571196784482915,54.44446161034993
Ja'Kobe Walter,TOR,Toronto Raptors,2025-11-19,4.666666666666667,4.8,25.0,23.0,53.333333333333336,55.333333333333336,54.02777777777778,55.75
Tyrese Proctor,CLE,Cleveland Cavaliers,2025-11-19,3.0,5.4,6.666666666666667,17.0,14.583333333333334,27.416666666666664,32.31382978723405,38.94497293531272
Ayo Dosunmu,CHI,Chicago Bulls,2025-11-19,17.666666666666668,17.0,50.0,48.666666666666664,83.38624338624338,70.86507936507937,84.80507587650445,74.2843227544916
Jabari Smith Jr.,HOU,Houston Rockets,2025-11-19,15.333333333333334,15.4,48.14814814814815,35.55555555555556,59.49074074074074,53.59188034188035,59.55112721417069,55.439817333993616
Jabari Walker,PHI,Philadelphia 76ers,2025-11-19,3.6666666666666665,4.6,33.333333333333336,40.0,25.0,35.0,42.730496453900706,45.638297872340424
Landry Shamet,NY,New York Knicks,2025-11-19,18.333333333333332,15.2,43.65079365079365,42.857142857142854,56.113769271664005,64.6682615629984,60.43719964290309,68.29644491120186
Jaden Hardy,DAL,Dallas Mavericks,2025-11-19,12.0,9.2,54.444444444444436,52.666666666666664,68.51851851851852,61.77777777777777,74.04373261332024,64.69834841152957
LaMelo Ball,CHA,Charlotte Hornets,2025-11-19,18.0,17.8,21.933621933621932,20.38239538239538,34.260651629072676,37.92481203007519,43.29084965642941,43.97620417064468
Kyshawn George,WSH,Washington Wizards,2025-11-19,22.666666666666668,18.4,44.444444444444436,37.33333333333333,59.252450980392155,55.44035947712418,60.98348799687591,58.61631219276599
Jae'Sean Tate,HOU,Houston Rockets,2025-11-19,0.6666666666666666,0.8,0.0,0.0,33.333333333333336,30.0,33.333333333333336,30.0
Luguentz Dort,OKC,Oklahoma City Thunder,2025-11-19,11.333333333333334,9.4,55.55555555555555,44.0,61.75925925925926,59.55555555555556,63.28811369509044,60.26795018426738
Gui Santos,GS,Golden State Warriors,2025-11-19,3.6666666666666665,3.0,16.666666666666664,16.666666666666664,46.031746031746025,37.61904761904761,47.34912577552171,43.72862440148324
Maxime Raynaud,SAC,Sacramento Kings,2025-11-19,6.333333333333333,6.6,33.333333333333336,20.0,73.33333333333333,56.666666666666664,70.38446054750403,62.18865952177972
Guerschon Yabusele,NY,New York Knicks,2025-11-19,2.3333333333333335,3.0,33.333333333333336,33.33333333333333,59.52380952380952,62.38095238095239,59.52380952380952,62.38095238095239
Drew Peterson,CHA,Charlotte Hornets,2025-11-19,2.5,2.5,0.0,0.0,16.666666666666664,16.666666666666664,23.10996563573883,23.10996563573883
Brandon Williams,DAL,Dallas Mavericks,2025-11-19,13.0,12.6,16.666666666666664,9.999999999999998,36.74242424242424,37.25912975912976,48.610469638315585,47.54336637105606
Dru Smith,MIA,Miami Heat,2025-11-19,6.333333333333333,6.2,25.0,25.0,70.0,57.0,69.77670344475953,60.64421755557752
Toumani Camara,POR,Portland Trail Blazers,2025-11-19,10.333333333333334,12.0,20.502645502645503,30.873015873015873,39.65811965811966,50.044871794871796,39.65811965811965,50.85687168295864
Duop Reath,POR,Portland Trail Blazers,2025-11-19,2.6666666666666665,2.2,50.0,40.0,66.66666666666667,55.0,66.66666666666667,55.0
Naz Reid,MIN,Minnesota Timberwolves,2025-11-19,23.0,17.6,52.38095238095238,40.95238095238095,73.7012987012987,61.22077922077922,73.81404091585868,61.288424549515206
Trayce Jackson-Davis,GS,Golden State Warriors,2025-11-19,5.333333333333333,5.8,0.0,0.0,72.22222222222221,73.33333333333333,72.62426900584796,70.63151113546434
Naji Marshall,DAL,Dallas Mavericks,2025-11-19,13.0,15.8,20.0,37.333333333333336,53.53535353535353,58.78787878787879,55.89139945971342,62.9425121067563
Brandon Ingram,TOR,Toronto Raptors,2025-11-19,22.666666666666668,20.8,50.0,33.33333333333333,60.0,52.66666666666667,66.5615972582049,58.988791602559694
Nae'Qwan Tomlin,CLE,Cleveland Cavaliers,2025-11-19,4.666666666666667,8.2,0.0,0.0,38.333333333333336,44.71428571428571,39.172335600907026,49.38361859266528
Tre Johnson,WSH,Washington Wizards,2025-11-19,9.333333333333334,9.4,35.714285714285715,34.76190476190476,58.88888888888889,55.113553113553124,58.045977011494266,55.191523345027235
Evan Mobley,CLE,Cleveland Cavaliers,2025-11-19,18.0,16.4,33.333333333333336,41.666666666666664,52.32371794871795,51.20375457875457,54.66238002613944,52.40333984337995
Moussa Diabate,CHA,Charlotte Hornets,2025-11-19,9.666666666666666,10.2,0.0,0.0,73.01587301587301,62.97619047619048,72.90595797097421,70.25266666121728
Brandin Podziemski,GS,Golden State Warriors,2025-11-19,14.666666666666666,12.0,40.476190476190474,42.285714285714285,48.54443801812223,48.94809138230191,51.36035462122418,50.64890260542434
